CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography,Gender,HasCrCard,IsActiveMember
769,25,10,0.0,2,187925.75,France,Female,0,0
656,40,2,0.0,2,180553.48,France,Male,1,1
745,28,1,111071.36,1,73275.96,Germany,Female,1,0
702,50,3,0.0,2,94949.84,France,Male,0,0
581,54,4,89299.81,1,5558.47,France,Male,0,0
627,30,6,112372.96,1,118029.09,Germany,Male,1,1
568,27,5,126815.97,2,118648.12,Spain,Male,0,1
847,31,5,0.0,2,76326.67,Spain,Male,1,1
555,40,10,43028.77,1,170514.21,France,Male,1,0
694,40,9,0.0,2,40463.03,France,Male,1,0
686,41,10,0.0,1,133086.45,France,Female,1,0
559,48,2,0.0,2,137961.41,France,Female,0,1
641,52,4,0.0,1,90964.54,France,Female,1,0
677,18,8,134796.87,2,114858.9,Spain,Male,1,1
464,46,6,161798.53,1,182944.47,France,Male,1,0
850,57,8,126776.3,2,132298.49,Spain,Female,1,1
621,34,6,0.0,2,99128.13,France,Male,1,1
697,43,10,128226.37,1,188486.94,Spain,Male,0,0
775,60,7,0.0,2,111558.7,France,Male,1,1
582,32,1,88938.62,1,10054.53,Germany,Male,1,1
583,38,10,0.0,2,113597.64,France,Female,0,1
757,31,8,149085.9,2,197077.36,Germany,Male,1,1
523,60,1,163894.35,1,57061.71,Germany,Male,0,1
606,37,8,154712.58,2,89099.18,Spain,Male,1,0
461,25,6,0.0,2,15306.29,Spain,Female,1,1
648,32,0,0.0,1,117323.31,France,Male,0,1
680,31,3,127331.46,3,176433.6,Germany,Female,1,1
650,61,1,152968.73,1,82970.69,Spain,Male,0,1
660,40,5,131754.11,2,38761.61,France,Male,1,1
743,40,6,0.0,1,28280.8,France,Female,1,0
705,42,8,166685.92,2,55313.51,Germany,Male,1,1
624,26,9,74681.9,2,31231.35,France,Male,0,0
744,35,7,0.0,2,43036.6,Spain,Male,1,1
709,32,2,87814.89,1,138578.37,France,Female,1,0
650,27,6,0.0,2,1002.39,France,Female,1,0
569,66,2,0.0,1,130784.2,France,Male,1,0
761,38,1,120530.13,2,109394.62,Germany,Female,1,0
455,43,6,0.0,1,81250.79,Spain,Female,1,1
850,55,10,98488.08,1,155879.57,France,Female,1,0
793,63,9,116270.72,1,184243.25,France,Female,1,1
562,31,9,117153.0,1,108675.01,Germany,Female,1,1
767,43,1,76408.85,2,77837.63,France,Male,1,0
606,32,1,106301.85,2,59061.25,Germany,Female,0,1
668,53,10,110240.04,1,183980.56,France,Female,0,0
571,44,9,0.0,2,38433.35,France,Male,0,0
590,24,7,126431.54,1,58781.11,France,Male,1,0
524,52,2,87894.26,1,173899.42,France,Male,1,0
665,51,2,0.0,1,53353.36,France,Male,0,0
850,36,3,169025.83,1,174235.06,Germany,Female,1,0
660,33,4,0.0,1,29664.45,Spain,Male,1,0
569,43,7,0.0,2,77703.19,France,Female,1,1
716,22,8,0.0,2,92606.98,France,Female,1,1
806,67,1,0.0,2,103945.58,France,Female,0,1
792,25,8,142862.21,1,130639.01,Spain,Male,1,1
821,42,3,87807.29,2,64613.81,Germany,Male,1,1
609,71,6,113317.1,1,108258.22,Germany,Female,1,0
597,43,2,85162.26,1,5104.08,Spain,Male,0,1
655,39,6,94631.26,2,148948.52,France,Female,1,1
611,41,2,114206.84,1,164061.6,Germany,Female,1,0
687,44,7,0.0,3,155853.52,Spain,Female,1,0
741,42,6,106036.52,1,194686.78,France,Male,1,0
573,36,1,0.0,1,56905.38,France,Female,1,1
697,49,7,195238.29,4,131083.56,France,Female,0,1
760,33,1,118114.28,2,156660.21,Spain,Female,0,1
494,28,9,114731.76,2,79479.74,France,Male,0,1
620,42,4,0.0,2,6232.31,France,Male,1,0
735,55,2,103176.62,1,163516.16,Spain,Male,0,1
469,33,1,127818.52,1,163477.22,France,Male,1,0
629,61,6,0.0,2,133672.61,France,Female,1,1
831,32,9,80262.66,1,194867.78,Germany,Male,1,0
572,38,7,0.0,2,133122.62,France,Female,1,1
582,26,4,65848.36,2,30149.21,Spain,Male,1,0
577,44,8,115557.0,1,127506.76,Spain,Female,0,1
710,45,1,0.0,2,36154.66,France,Male,1,1
523,40,2,102967.41,1,128702.1,France,Female,1,0
596,47,6,0.0,1,74835.65,France,Male,1,0
528,32,4,85615.66,2,156192.43,France,Female,1,0
754,34,7,0.0,2,65219.85,France,Male,1,1
653,60,2,120731.39,4,138160.11,France,Female,1,1
645,29,4,0.0,2,74346.11,Spain,Female,1,1
636,35,9,95478.17,1,169286.74,France,Male,0,0
793,41,3,141806.46,1,102921.17,France,Female,1,0
601,35,8,71553.83,1,177384.45,Germany,Male,1,0
627,35,2,137852.96,1,172269.21,Germany,Female,1,1
678,83,6,123356.63,1,92934.41,Germany,Male,0,1
722,48,10,138311.76,1,3472.63,Germany,Female,1,1
608,34,4,88772.87,1,168822.01,France,Female,1,1
670,33,1,0.0,2,86413.11,France,Male,1,1
719,54,7,0.0,2,125041.52,France,Female,1,1
738,57,9,148384.64,1,155047.11,Germany,Female,0,0
550,34,3,0.0,2,131281.28,Spain,Male,0,0
763,53,4,0.0,1,77203.72,France,Female,1,0
770,45,4,110765.68,1,26163.74,Germany,Male,1,0
544,30,8,145241.63,1,80676.83,Spain,Male,1,1
712,29,3,102540.61,1,189680.79,France,Male,1,1
554,46,4,0.0,2,57320.92,Spain,Male,0,1
669,42,1,103873.39,1,148611.52,Germany,Female,1,0
619,41,8,142015.76,2,114323.66,Germany,Female,1,0
487,37,2,0.0,2,126722.57,France,Male,1,1
793,63,4,103729.79,2,80272.06,France,Male,1,1
786,34,9,0.0,2,117034.32,Spain,Female,1,0
724,53,1,139687.66,2,12913.92,Germany,Female,1,1
660,26,4,115021.76,1,162443.05,Germany,Male,0,1
602,39,6,154121.32,2,176614.86,France,Female,1,0
783,59,9,126224.87,1,4423.63,Spain,Female,1,1
669,47,0,63723.78,2,181928.25,Germany,Male,1,1
643,36,0,148159.71,1,55835.66,France,Male,0,0
669,25,7,157228.61,2,124382.9,Spain,Male,1,0
801,32,4,75170.54,1,37898.5,France,Female,1,1
716,44,1,0.0,1,152108.47,France,Female,1,1
690,26,8,116318.23,1,83253.05,Spain,Male,1,1
674,28,5,0.0,1,151925.25,France,Male,1,1
768,49,1,133384.66,1,102397.22,Germany,Male,1,0
825,35,6,118336.95,1,26342.33,Germany,Female,1,0
745,34,9,0.0,2,50046.25,Spain,Male,1,0
677,28,0,143988.0,2,8755.69,Germany,Male,1,0
707,42,10,0.0,2,152944.39,France,Female,1,1
798,32,7,0.0,2,37731.95,France,Male,0,1
562,29,9,0.0,1,25858.68,France,Male,1,1
514,30,7,0.0,1,125010.24,Spain,Male,0,1
588,35,0,0.0,2,155485.24,France,Female,1,1
706,28,3,0.0,2,181543.67,Spain,Male,0,1
702,45,9,74989.58,1,171014.69,France,Male,1,1
537,59,9,0.0,2,103799.77,France,Male,0,0
553,31,6,0.0,2,124596.63,France,Male,0,0
564,42,7,99824.45,1,36721.4,France,Male,1,1
754,35,6,98585.94,2,106116.84,Germany,Male,0,1
677,40,5,0.0,2,88947.56,Spain,Male,1,0
744,39,4,95161.75,1,19409.77,Spain,Male,1,0
657,37,2,0.0,2,7667.48,France,Female,1,1
588,33,2,0.0,2,12483.56,Spain,Male,1,1
627,30,4,79871.02,2,129826.89,Germany,Female,1,0
663,27,9,0.0,2,150850.29,France,Female,1,0
625,39,5,0.0,2,32615.21,France,Female,1,0
601,20,9,122446.61,2,86791.9,Spain,Female,1,0
537,53,3,0.0,1,91406.62,France,Female,1,1
589,46,9,0.0,2,170676.67,France,Male,1,0
477,48,2,129120.64,1,26475.79,Spain,Female,0,1
710,43,9,128284.45,1,32996.89,France,Male,1,0
768,42,5,0.0,3,60686.4,France,Male,0,0
599,51,0,0.0,1,175235.99,Spain,Male,1,1
756,39,5,149363.12,2,109098.39,Germany,Female,1,1
607,27,5,100912.19,1,7631.27,Spain,Female,0,0
630,31,2,112373.49,2,131167.98,Germany,Female,1,1
586,42,2,0.0,1,102889.34,Spain,Female,1,0
628,29,9,71996.29,1,34857.46,France,Female,1,1
432,27,6,62339.81,2,53874.67,France,Female,0,0
638,43,3,145860.98,1,142763.51,France,Female,1,1
602,42,10,0.0,2,169921.11,France,Female,0,0
678,29,6,0.0,2,64443.75,Spain,Male,1,0
606,36,5,190479.48,2,179351.89,Germany,Male,0,0
543,41,4,0.0,1,194902.16,Spain,Female,0,0
790,37,8,0.0,2,149418.41,Spain,Male,1,1
615,19,5,0.0,2,159920.92,Spain,Male,1,0
602,49,0,191808.73,1,97640.2,France,Male,0,0
624,80,3,0.0,1,65801.44,France,Male,1,1
619,35,4,90413.12,1,20555.21,France,Female,1,1
566,32,10,147511.26,1,159891.03,Spain,Male,1,1
850,27,8,111837.78,2,110805.79,Germany,Female,1,1
621,59,2,0.0,2,171364.18,Spain,Female,1,1
527,37,5,93722.73,2,139093.73,Spain,Male,1,1
746,31,2,113836.27,1,174815.54,Spain,Male,1,1
751,31,8,0.0,2,17550.49,France,Male,0,0
630,55,2,0.0,1,106202.07,France,Male,1,1
559,39,2,0.0,2,121151.1,Spain,Female,1,1
683,43,8,0.0,1,96754.8,France,Male,1,0
609,31,9,103837.75,1,150218.11,Germany,Male,1,1
570,33,8,0.0,1,124641.42,France,Female,1,1
610,36,4,129440.3,2,102638.35,France,Male,1,0
624,35,2,0.0,2,87310.59,Spain,Male,1,0
598,38,0,125487.89,1,158111.71,France,Male,0,0
704,35,3,154206.07,2,40261.49,Germany,Female,1,1
660,35,9,113948.58,1,188891.96,Germany,Male,1,0
733,32,5,0.0,2,131625.14,Spain,Female,1,0
661,33,9,0.0,2,84174.81,France,Male,1,1
648,28,8,90371.09,1,146851.73,Germany,Female,1,1
758,34,3,0.0,2,124226.16,France,Female,1,1
459,48,4,133994.52,1,19287.06,Germany,Male,1,1
659,33,7,89939.62,1,136540.09,France,Female,1,0
747,45,1,114959.12,1,189362.39,France,Female,1,0
460,35,8,102742.91,2,189339.6,Germany,Female,1,1
533,52,7,0.0,1,194113.99,Spain,Female,0,1
846,37,6,127103.97,1,41516.44,France,Female,1,1
578,37,1,135650.88,1,199428.19,Germany,Male,1,0
565,52,5,97720.35,2,175070.94,Germany,Male,1,0
661,64,8,128751.65,2,189398.18,Germany,Female,1,0
599,34,2,101506.66,1,198030.24,Spain,Male,0,0
850,42,9,113311.11,1,198193.75,France,Female,1,1
596,32,3,96709.07,2,41788.37,Germany,Male,0,0
476,34,10,0.0,2,26260.98,France,Female,1,0
775,33,1,118897.1,2,26362.4,Germany,Female,1,1
578,31,5,102088.68,4,187866.21,Germany,Female,0,0
641,40,9,0.0,1,151648.66,France,Female,0,0
673,44,8,133444.97,1,5708.19,France,Female,0,1
749,29,7,137059.05,3,102975.72,Germany,Female,1,0
577,59,7,111396.97,1,191070.01,Germany,Female,0,1
655,35,1,106405.03,1,82900.25,Spain,Female,1,1
686,35,2,109342.82,2,86043.27,Germany,Male,0,1
602,33,5,164704.38,1,180716.1,France,Male,0,1
685,40,7,0.0,2,103898.59,France,Female,1,0
682,30,9,0.0,2,195104.91,France,Female,1,1
516,35,5,128653.59,1,127558.26,France,Male,1,0
429,60,7,0.0,2,163691.48,France,Male,1,1
643,45,2,150842.93,1,2319.96,Germany,Female,0,1
702,28,1,103033.83,1,40321.87,Germany,Male,1,1
643,59,3,170331.37,1,32171.79,Germany,Male,1,1
611,46,6,0.0,2,45886.33,Spain,Male,1,0
704,33,3,0.0,2,73018.74,Spain,Male,1,0
678,60,8,185648.56,1,192156.54,France,Male,0,0
765,41,2,0.0,2,191215.61,France,Male,0,1
657,25,2,171770.55,1,22745.5,Germany,Male,1,0
850,63,8,169832.57,1,184107.26,France,Male,0,0
691,33,1,128306.83,1,113580.79,France,Female,1,1
850,34,4,71379.53,2,154000.99,France,Female,1,1
557,38,2,129893.56,1,102076.03,Germany,Female,0,0
473,39,9,117103.26,2,85937.52,France,Female,1,1
751,29,10,147737.63,1,94951.27,France,Male,0,1
744,50,1,121498.11,2,106061.47,Germany,Female,0,1
627,43,8,71240.3,1,127734.16,France,Male,0,1
757,30,6,105128.85,2,62972.13,Germany,Male,1,1
745,51,3,99183.9,1,28922.25,Germany,Male,1,1
755,28,7,124540.28,1,188850.89,France,Female,0,1
533,49,1,102286.6,3,69409.37,Germany,Female,1,0
573,37,6,0.0,2,193995.37,France,Female,1,0
622,42,9,0.0,2,119127.06,Spain,Male,1,0
577,25,3,0.0,2,124508.29,France,Male,0,1
675,32,1,0.0,3,85901.09,France,Male,1,0
759,35,7,147936.42,1,106785.7,Spain,Female,1,1
693,35,5,124151.09,1,88705.14,France,Female,1,0
639,38,4,81550.94,2,118974.77,France,Female,0,1
567,40,8,28649.64,1,95140.62,Spain,Male,1,1
850,43,8,92244.83,2,54949.73,Germany,Female,1,0
681,44,4,91115.76,2,24208.84,Germany,Female,0,0
805,39,5,165272.13,1,14109.85,Spain,Female,1,0
641,32,5,122947.92,1,99154.86,Germany,Male,1,1
637,55,1,123378.2,1,81431.99,Germany,Female,1,0
560,31,5,125341.69,1,79547.39,Spain,Female,1,0
568,47,7,0.0,2,45978.39,France,Female,1,1
679,33,4,96110.22,1,1173.23,Spain,Male,1,0
655,45,7,57327.04,1,47349.0,France,Female,0,1
553,43,6,85200.82,2,160574.09,Germany,Male,1,1
450,25,9,74237.2,2,195463.35,Spain,Male,0,1
771,39,5,0.0,2,96270.64,France,Male,1,0
647,47,10,99835.17,1,89103.05,Spain,Male,0,1
637,33,7,103377.81,1,84419.78,France,Female,1,0
663,53,6,150200.23,1,151317.27,Spain,Female,0,1
725,31,8,0.0,2,59650.42,France,Male,1,1
709,62,3,0.0,2,82195.15,Spain,Male,1,1
850,28,8,67639.56,2,194245.29,France,Male,1,1
763,31,4,0.0,2,50404.72,France,Female,0,0
759,46,2,0.0,1,138380.11,France,Female,1,1
556,42,0,115915.53,2,125435.47,Germany,Male,0,1
617,42,0,70105.87,1,120830.73,Spain,Male,1,1
735,34,5,0.0,2,71095.41,Spain,Male,0,0
649,31,2,0.0,2,15200.61,France,Female,1,0
500,44,9,160838.13,2,196261.64,Germany,Male,1,0
697,25,5,82931.85,2,128373.88,Spain,Female,1,1
645,37,7,0.0,2,13589.93,Spain,Female,1,0
748,34,8,0.0,2,53584.03,France,Female,1,0
538,62,3,75051.49,1,17682.02,France,Female,0,0
765,36,8,92310.54,2,72924.56,Germany,Male,1,1
722,38,3,0.0,2,167984.72,France,Female,0,1
708,23,4,71433.08,1,103697.57,Germany,Female,1,0
700,26,4,119009.57,1,141926.43,France,Male,1,0
612,24,1,182705.05,1,171837.06,France,Male,1,1
564,26,7,84006.88,2,183490.99,France,Male,0,0
657,40,7,99165.84,1,119333.95,Germany,Male,0,1
779,26,4,174318.13,2,38296.21,Spain,Female,0,1
716,39,1,70657.61,2,76476.05,France,Male,1,1
576,63,3,148843.56,1,69414.13,Germany,Male,1,0
731,29,5,179539.2,1,112010.02,France,Male,0,0
607,31,1,102523.88,1,166792.71,France,Female,1,1
560,66,9,0.0,1,15928.49,France,Female,1,1
729,37,10,0.0,2,100862.54,Spain,Male,1,0
504,42,3,134936.97,2,135178.91,France,Male,0,0
601,26,8,78892.23,1,23703.52,France,Female,1,1
673,37,0,0.0,2,82351.06,Spain,Female,0,0
691,38,9,163965.69,2,103511.26,Germany,Male,0,1
632,42,4,119624.6,2,195978.86,Germany,Male,1,1
535,30,5,122924.75,1,62390.59,Spain,Female,0,0
432,38,7,0.0,2,150580.88,Spain,Male,1,0
522,32,8,124450.36,2,165786.1,Germany,Male,1,1
668,24,7,173962.32,1,106457.11,Spain,Female,0,0
774,42,3,137781.65,1,199316.19,France,Female,0,0
719,35,1,100829.94,1,165008.97,Spain,Male,1,1
699,26,6,79932.41,1,150242.44,Spain,Male,0,0
591,40,2,99886.42,2,88695.19,France,Male,1,1
690,39,6,0.0,2,160532.88,France,Male,1,0
680,35,9,0.0,2,143774.06,Spain,Male,0,0
761,26,1,0.0,2,199409.19,France,Female,1,1
850,35,9,102050.47,1,3769.71,France,Male,1,1
744,36,10,0.0,2,182867.84,France,Male,1,1
757,47,3,130747.1,1,143829.54,France,Male,1,0
794,22,4,114440.24,1,107753.07,Spain,Female,1,1
653,35,9,0.0,2,45956.05,Spain,Male,1,1
745,32,2,0.0,4,179705.13,France,Female,0,1
675,33,3,0.0,2,45348.08,Spain,Male,1,0
576,30,7,132174.41,2,93767.03,Germany,Male,0,0
644,32,8,141528.88,1,167087.34,Germany,Female,1,1
452,30,7,112935.87,1,99017.34,France,Male,1,1
598,39,5,0.0,2,83103.46,Spain,Female,1,1
758,40,3,0.0,2,96097.65,Spain,Male,0,0
638,33,5,129335.65,1,56585.2,Germany,Female,1,1
638,50,1,102645.48,1,168359.98,Germany,Male,1,0
630,41,7,107511.52,1,46156.87,Spain,Male,0,1
639,32,9,0.0,2,111340.36,France,Male,1,0
798,60,6,96956.1,1,31907.44,France,Female,1,0
421,34,6,90723.36,1,12162.76,Spain,Male,1,1
574,33,3,129834.67,1,193131.42,Germany,Male,1,0
708,52,10,105355.81,1,123.07,France,Male,1,0
536,46,1,65733.41,1,61094.53,France,Male,1,0
605,39,7,0.0,1,119348.28,France,Male,0,1
655,38,9,0.0,1,90490.33,Spain,Male,0,1
599,27,5,0.0,2,30546.4,France,Male,1,0
706,44,2,185932.18,2,65413.41,Germany,Female,1,0
481,40,3,0.0,1,32319.93,France,Male,1,1
775,29,10,0.0,2,68143.93,Spain,Male,1,1
605,34,2,0.0,1,35982.42,France,Female,0,0
731,33,4,0.0,2,74945.11,France,Male,1,1
726,37,2,132057.92,2,34743.98,France,Male,1,0
570,29,4,122028.65,2,173792.77,Germany,Male,1,1
503,37,8,0.0,2,97893.32,France,Female,1,1
716,35,4,144428.87,1,134132.65,France,Male,1,0
675,32,2,155663.31,1,97658.66,France,Female,1,0
593,32,6,99162.29,1,128384.11,France,Male,1,0
520,31,3,108914.17,1,183572.39,Germany,Female,1,1
835,56,2,0.0,2,39820.13,France,Female,1,1
720,44,4,0.0,2,163471.01,France,Male,1,0
691,50,6,136953.47,1,2704.98,France,Male,1,1
739,40,1,109681.61,1,193321.3,Spain,Male,1,1
595,52,9,0.0,1,106340.66,France,Male,1,1
704,38,6,106687.76,1,173776.5,Spain,Male,1,0
714,20,3,0.0,2,150465.93,Spain,Male,0,1
489,40,3,221532.8,1,171867.08,Spain,Male,1,0
479,26,1,0.0,2,19116.97,France,Female,1,1
769,39,8,0.0,1,21016.0,France,Female,0,1
730,52,7,0.0,2,122398.84,Spain,Female,0,1
552,38,9,134105.01,1,57850.1,France,Female,0,0
529,31,2,164003.05,2,60993.23,France,Female,1,1
583,24,9,135125.28,1,89801.9,France,Male,0,0
771,45,0,139825.56,1,170984.97,Spain,Male,0,0
661,31,3,133964.3,1,166187.1,France,Female,1,1
586,33,7,0.0,2,168261.4,Spain,Female,1,1
632,38,1,120599.21,1,92816.86,Spain,Male,1,0
599,36,3,128960.21,2,40318.33,Germany,Male,1,1
649,45,5,92786.66,1,173365.9,France,Female,1,0
579,45,2,0.0,2,11514.39,France,Female,0,0
418,28,7,98738.92,1,122190.22,France,Male,1,0
790,31,2,151290.16,1,172437.12,France,Female,1,1
556,39,9,89588.35,1,94898.1,France,Female,1,1
470,34,9,0.0,2,89013.67,Spain,Male,0,1
672,21,3,165878.76,2,164537.17,Germany,Female,1,1
514,32,8,0.0,2,95857.18,France,Male,1,0
717,38,7,0.0,2,158580.05,France,Male,1,1
635,78,6,47536.4,1,119400.08,France,Female,1,1
639,27,3,150795.81,1,85208.93,Germany,Male,0,1
579,31,2,90547.48,2,18800.13,Germany,Male,1,1
629,37,1,35549.81,2,49676.33,Germany,Female,0,0
660,63,8,137841.53,1,42790.29,France,Male,1,1
562,75,5,87140.85,1,39351.64,France,Male,1,1
431,42,8,120822.86,2,126153.24,Germany,Male,1,0
685,33,6,174912.72,1,43932.54,France,Male,1,1
764,24,0,0.0,2,88724.49,France,Female,1,0
806,34,5,113958.55,1,32125.98,France,Male,0,1
737,70,9,87542.89,2,42576.86,France,Female,1,1
543,30,4,140916.81,1,157711.18,France,Male,1,0
612,62,8,140745.33,1,193437.89,Germany,Female,1,0
563,22,3,137583.04,1,5791.85,France,Male,0,1
700,46,5,56580.95,2,45424.13,Spain,Female,0,1
422,41,6,153238.88,1,11663.09,France,Male,1,0
703,44,6,98862.54,1,151516.7,France,Male,1,0
850,81,1,0.0,2,59568.24,France,Female,1,1
673,34,8,42157.08,1,20598.59,France,Female,1,0
726,44,2,0.0,2,26733.86,France,Female,1,1
683,43,2,112499.42,2,30375.18,France,Male,1,0
494,27,2,0.0,2,22404.64,Spain,Male,1,0
628,33,8,152143.89,1,32174.03,Germany,Male,1,1
615,58,3,72309.3,1,85687.09,Germany,Male,1,1
659,44,9,23503.31,1,169862.01,France,Female,0,1
798,38,4,129055.13,1,157147.59,Germany,Female,1,0
598,34,4,0.0,2,60894.26,France,Female,0,0
582,35,8,121309.17,2,28750.67,Germany,Male,1,1
734,43,7,107805.67,1,182505.68,France,Male,0,0
473,35,7,131504.73,1,189560.43,Germany,Female,1,0
572,51,8,97750.07,3,193014.26,Germany,Male,1,1
573,26,4,129109.02,1,149814.68,France,Female,0,0
493,32,8,46161.18,1,79577.4,Spain,Male,1,1
654,24,8,145081.73,1,130075.07,France,Female,1,1
705,24,7,100169.51,1,121408.55,France,Female,1,0
541,39,9,100116.67,1,199808.1,Germany,Female,1,1
593,43,9,0.0,2,76357.43,France,Male,1,1
676,29,4,140720.93,1,36221.18,France,Male,1,0
449,37,6,0.0,2,82176.48,France,Female,1,0
735,50,2,0.0,2,147075.69,France,Male,0,1
567,44,9,0.0,2,87677.15,Spain,Male,1,0
706,56,3,139603.22,1,86383.61,Germany,Female,1,1
773,64,2,145578.28,1,186172.85,France,Male,0,1
694,33,4,124067.32,1,77906.87,Germany,Male,1,1
652,48,4,59486.31,1,163944.18,France,Male,1,0
609,25,10,0.0,1,109895.16,France,Male,0,1
609,37,1,39344.83,1,178291.89,France,Male,1,1
788,42,6,138650.49,2,64746.07,Germany,Female,1,0
633,44,7,0.0,2,29761.29,France,Female,1,0
659,37,1,151105.68,1,140934.57,France,Female,1,1
608,44,7,114203.47,1,77830.36,Germany,Male,1,1
661,41,5,122552.48,2,120646.4,Germany,Male,0,1
679,41,8,147726.98,3,172749.4,France,Male,1,0
603,40,8,148897.02,1,105052.9,Germany,Female,0,0
665,29,1,182781.74,2,63732.9,Spain,Male,1,1
587,36,1,70784.27,1,30579.82,France,Female,1,0
575,57,8,137936.94,1,84475.13,France,Female,1,1
710,33,2,0.0,2,72945.32,France,Female,1,0
711,28,5,0.0,2,93959.96,Spain,Female,1,1
600,57,9,138456.03,2,103548.25,Germany,Male,1,1
814,31,6,87772.52,1,188516.45,France,Female,1,0
605,51,3,136188.78,1,67110.59,France,Female,1,1
845,38,2,112803.92,1,179631.85,Spain,Female,1,0
516,50,5,0.0,1,146145.93,Spain,Male,0,1
673,40,5,137494.28,1,81753.92,France,Female,1,0
458,39,9,0.0,2,116343.09,France,Female,1,0
534,33,3,151233.62,1,199336.63,Spain,Female,0,0
705,49,7,0.0,1,63405.2,France,Female,1,0
755,37,0,113865.23,2,117396.25,Germany,Female,1,1
555,32,4,0.0,2,54405.79,Spain,Male,1,1
565,38,5,0.0,2,80630.32,France,Male,0,1
810,32,9,120879.73,2,78896.59,France,Male,0,1
516,47,6,109387.33,1,121365.45,France,Female,0,0
710,27,2,135277.96,1,142200.15,Spain,Female,1,0
833,39,3,0.0,2,1710.89,France,Female,1,0
755,29,3,0.0,3,4733.94,France,Female,1,0
574,37,7,0.0,2,32262.28,Spain,Female,1,0
712,39,5,163097.55,2,23702.42,Spain,Female,1,1
538,38,8,88758.95,2,28226.15,France,Female,0,0
555,62,4,119817.33,1,43507.1,Germany,Male,0,1
557,34,3,0.0,1,123427.98,Spain,Male,0,1
598,34,0,104488.17,1,43249.67,Spain,Male,0,1
774,40,9,93017.47,2,191608.97,France,Male,1,0
413,34,9,0.0,2,6534.18,France,Male,0,0
520,39,1,73493.17,1,109626.13,France,Female,0,1
608,33,4,0.0,1,130474.03,France,Male,0,1
471,28,5,0.0,2,22356.97,Spain,Female,1,1
716,27,1,122552.34,2,67611.36,Germany,Male,1,0
644,34,10,122196.99,2,182099.71,Germany,Female,1,1
741,53,3,0.0,2,38913.68,Spain,Male,1,1
673,41,5,0.0,1,65657.29,France,Male,1,1
523,26,4,0.0,2,185488.81,France,Female,1,0
572,48,3,152827.99,1,38411.79,Germany,Female,1,0
725,39,1,50880.98,2,184023.54,Germany,Male,1,1
614,36,1,118311.76,1,146134.68,France,Male,1,0
811,46,9,180226.24,1,13464.64,France,Male,1,0
525,57,2,145965.33,1,64448.36,Spain,Female,1,1
701,33,9,147510.34,1,190611.92,France,Male,1,0
738,29,9,139106.19,1,141872.05,Germany,Female,1,0
608,62,8,144976.5,1,175836.03,France,Female,0,0
610,49,6,113882.33,1,195813.81,Germany,Male,1,0
647,33,3,168560.46,2,90270.16,Germany,Female,0,0
631,29,2,0.0,2,18581.84,France,Male,1,1
676,34,1,63095.01,1,40645.81,France,Female,1,1
850,37,7,153147.75,1,152235.3,France,Female,1,1
609,39,2,139443.75,2,9234.06,Spain,Male,1,0
635,29,7,105405.97,1,149853.89,France,Male,1,1
644,34,9,112746.54,2,141230.07,Germany,Male,0,0
559,25,5,0.0,2,163221.22,Spain,Male,1,1
541,39,7,0.0,2,19823.02,France,Male,1,0
688,34,9,91025.58,2,163783.0,Germany,Female,0,1
569,35,10,124525.52,1,193793.78,France,Male,1,1
773,47,2,118079.47,4,143007.49,Germany,Male,1,1
575,47,9,107915.94,2,63452.18,Germany,Male,1,1
667,36,1,114391.62,1,53412.54,Germany,Female,1,1
670,31,1,142631.54,2,175894.24,Germany,Male,1,1
676,35,5,106836.67,2,84199.78,France,Male,1,0
564,44,3,111760.4,3,104722.47,Germany,Female,1,1
696,42,4,0.0,1,126353.13,France,Male,0,0
572,39,4,112290.22,1,49373.97,Germany,Male,1,0
570,30,10,176173.52,1,97045.32,France,Female,1,0
747,41,5,94521.17,2,194926.86,Spain,Female,1,0
759,40,4,0.0,2,124615.59,France,Male,1,0
622,31,7,0.0,1,35408.77,France,Male,1,0
633,43,3,144164.29,1,158646.46,Germany,Male,1,1
754,50,7,146777.44,2,150685.52,Spain,Female,0,1
527,58,3,137318.42,1,126144.96,Germany,Male,1,1
550,40,8,150490.32,1,166468.21,France,Female,0,0
757,23,2,80673.96,2,93991.65,France,Male,1,0
716,33,2,0.0,2,92916.53,Spain,Male,1,1
528,29,9,170214.23,2,49284.0,Germany,Female,1,0
479,35,4,138718.92,1,47251.79,Germany,Male,1,1
850,81,5,0.0,2,44827.47,France,Male,1,1
778,38,3,145018.49,2,126702.41,France,Male,1,1
646,39,9,111574.41,1,30838.51,Germany,Male,1,1
794,45,8,88656.37,2,116547.31,Spain,Male,1,0
684,18,9,90544.0,1,4777.23,Germany,Male,0,1
717,36,2,99472.76,2,94274.72,France,Female,1,0
827,35,0,0.0,2,184514.01,Spain,Female,0,1
807,43,0,0.0,2,85523.24,Spain,Female,0,1
640,47,6,89047.14,1,116286.25,Spain,Male,1,0
502,42,8,159660.8,3,113931.57,France,Female,1,0
586,51,2,138553.57,1,92406.22,France,Male,1,1
670,31,9,0.0,1,76254.83,France,Female,0,1
